id	acronym	name	parent
707	7439	IntG	Intermediate_geniculate_nucleus	1014
708	178	LGv	Ventral_part_of_the_lateral_geniculate_complex	1014
709	300	LGvl	Ventral_part_of_the_lateral_geniculate_complex,_lateral_zone	178
710	316	LGvm	Ventral_part_of_the_lateral_geniculate_complex,_medial_zone	178
711	321	SubG	Subgeniculate_nucleus	1014
712	958	EPI	Epithalamus	856
713	483	MH	Medial_habenula	958
714	186	LH	Lateral_habenula	958
715	953	PIN	Pineal_body	958
716	1097	HY	Hypothalamus	1129
717	157	PVZ	Periventricular_zone	1097
718	390	SO	Supraoptic_nucleus	157
719	332	ASO	Accessory_supraoptic_group	157
720	432	NC	Nucleus_circularis	332
721	38	PVH	Paraventricular_hypothalamic_nucleus	157
722	71	PVHm	Paraventricular_hypothalamic_nucleus,_magnocellular_division	38
723	47	PVHam	Paraventricular_hypothalamic_nucleus,_magnocellular_division,_anterior_magnocellular_part	71
724	79	PVHmm	Paraventricular_hypothalamic_nucleus,_magnocellular_division,_medial_magnocellular_part	71
725	103	PVHpm	Paraventricular_hypothalamic_nucleus,_magnocellular_division,_posterior_magnocellular_part	71
726	652	PVHpml	Paraventricular_hypothalamic_nucleus,_magnocellular_division,_posterior_magnocellular_part,_lateral_zone	103
727	660	PVHpmm	Paraventricular_hypothalamic_nucleus,_magnocellular_division,_posterior_magnocellular_part,_medial_zone	103
728	94	PVHp	Paraventricular_hypothalamic_nucleus,_parvicellular_division	38
729	55	PVHap	Paraventricular_hypothalamic_nucleus,_parvicellular_division,_anterior_parvicellular_part	94
730	87	PVHmpd	Paraventricular_hypothalamic_nucleus,_parvicellular_division,_medial_parvicellular_part,_dorsal_zone	94
731	110	PVHpv	Paraventricular_hypothalamic_nucleus,_parvicellular_division,_periventricular_part	94
732	30	PVa	Periventricular_hypothalamic_nucleus,_anterior_part	157
733	118	PVi	Periventricular_hypothalamic_nucleus,_intermediate_part	157
734	223	ARH	Arcuate_hypothalamic_nucleus	157
735	141	PVR	Periventricular_region	1097
736	72	ADP	Anterodorsal_preoptic_nucleus	141
737	80	AHA	Anterior_hypothalamic_area	141
738	263	AVP	Anteroventral_preoptic_nucleus	141
739	272	AVPV	Anteroventral_periventricular_nucleus	141
740	830	DMH	Dorsomedial_nucleus_of_the_hypothalamus	141
741	668	DMHa	Dorsomedial_nucleus_of_the_hypothalamus,_anterior_part	830
742	676	DMHp	Dorsomedial_nucleus_of_the_hypothalamus,_posterior_part	830
743	684	DMHv	Dorsomedial_nucleus_of_the_hypothalamus,_ventral_part	830
744	452	MEPO	Median_preoptic_nucleus	141
745	523	MPO	Medial_preoptic_area	141
746	763	OV	Vascular_organ_of_the_lamina_terminalis	141
747	914	PD	Posterodorsal_preoptic_nucleus	141
748	1109	PS	Parastrial_nucleus	141
749	1124	PSCH	Suprachiasmatic_preoptic_nucleus	141
750	126	PVp	Periventricular_hypothalamic_nucleus,_posterior_part	141
751	133	PVpo	Periventricular_hypothalamic_nucleus,_preoptic_part	141
752	347	SBPV	Subparaventricular_zone	141
753	286	SCH	Suprachiasmatic_nucleus	141
754	338	SFO	Subfornical_organ	141
755	73699	VMPO	Ventromedial_preoptic_nucleus	141
756	689	VLPO	Ventrolateral_preoptic_nucleus	141
757	467	MEZ	Hypothalamic_medial_zone	1097
758	88	AHN	Anterior_hypothalamic_nucleus	467
759	700	AHNa	Anterior_hypothalamic_nucleus,_anterior_part	88
760	708	AHNc	Anterior_hypothalamic_nucleus,_central_part	88
761	716	AHNd	Anterior_hypothalamic_nucleus,_dorsal_part	88
762	724	AHNp	Anterior_hypothalamic_nucleus,_posterior_part	88
763	331	MBO	Mammillary_body	467
764	210	LM	Lateral_mammillary_nucleus	331
765	491	MM	Medial_mammillary_nucleus	331
766	732	MMme	Medial_mammillary_nucleus,_median_part	491
767	26647	MMl	Medial_mammillary_nucleus,_lateral_part	491
768	26651	MMm	Medial_mammillary_nucleus,_medial_part	491
769	26655	MMp	Medial_mammillary_nucleus,_posterior_part	491
770	26659	MMd	Medial_mammillary_nucleus,_dorsal_part	491
771	525	SUM	Supramammillary_nucleus	331
772	1110	SUMl	Supramammillary_nucleus,_lateral_part	525
773	1118	SUMm	Supramammillary_nucleus,_medial_part	525
774	557	TM	Tuberomammillary_nucleus	331
775	1126	TMd	Tuberomammillary_nucleus,_dorsal_part	557
776	1	TMv	Tuberomammillary_nucleus,_ventral_part	557
777	515	MPN	Medial_preoptic_nucleus	467
778	740	MPNc	Medial_preoptic_nucleus,_central_part	515
779	748	MPNl	Medial_preoptic_nucleus,_lateral_part	515
780	756	MPNm	Medial_preoptic_nucleus,_medial_part	515
781	980	PMd	Dorsal_premammillary_nucleus	467
782	1004	PMv	Ventral_premammillary_nucleus	467
783	63	PVHd	Paraventricular_hypothalamic_nucleus,_descending_division	467
784	439	PVHdp	Paraventricular_hypothalamic_nucleus,_descending_division,_dorsal_parvicellular_part	63
785	447	PVHf	Paraventricular_hypothalamic_nucleus,_descending_division,_forniceal_part	63
786	455	PVHlp	Paraventricular_hypothalamic_nucleus,_descending_division,_lateral_parvicellular_part	63
787	464	PVHmpv	Paraventricular_hypothalamic_nucleus,_descending_division,_medial_parvicellular_part,_ventral_zone	63
788	693	VMH	Ventromedial_hypothalamic_nucleus	467
789	761	VMHa	Ventromedial_hypothalamic_nucleus,_anterior_part	693
790	769	VMHc	Ventromedial_hypothalamic_nucleus,_central_part	693
791	777	VMHdm	Ventromedial_hypothalamic_nucleus,_dorsomedial_part	693
792	785	VMHvl	Ventromedial_hypothalamic_nucleus,_ventrolateral_part	693
793	946	PH	Posterior_hypothalamic_nucleus	467
794	290	LZ	Hypothalamic_lateral_zone	1097
795	194	LHA	Lateral_hypothalamic_area	290
796	226	LPO	Lateral_preoptic_area	290
797	356	PST	Preparasubthalamic_nucleus	290
798	364	PSTN	Parasubthalamic_nucleus	290
799	73704	PeF	Perifornical_nucleus	290
800	173	RCH	Retrochiasmatic_area	290
801	470	STN	Subthalamic_nucleus	290
802	614	TU	Tuberal_nucleus	290
803	797	ZI	Zona_incerta	290
804	796	A13	Dopaminergic_A13_group	797
805	804	FF	Fields_of_Forel	797
806	10671	ME	Median_eminence	1097
807	313	MB	Midbrain	343
808	339	MBsen	Midbrain,_sensory_related	313
809	302	SCs	Superior_colliculus,_sensory_related	339
810	851	SCop	Superior_colliculus,_optic_layer	302
811	842	SCsg	Superior_colliculus,_superficial_gray_layer	302
812	834	SCzo	Superior_colliculus,_zonal_layer	302
813	4	IC	Inferior_colliculus	339
814	811	ICc	Inferior_colliculus,_central_nucleus	4
815	820	ICd	Inferior_colliculus,_dorsal_nucleus	4
816	828	ICe	Inferior_colliculus,_external_nucleus	4
817	580	NB	Nucleus_of_the_brachium_of_the_inferior_colliculus	339
818	271	SAG	Nucleus_sagulum	339
819	874	PBG	Parabigeminal_nucleus	339
820	460	MEV	Midbrain_trigeminal_nucleus	339
821	26923	SCO	Subcommissural_organ	339
822	323	MBmot	Midbrain,_motor_related	313
823	381	SNr	Substantia_nigra,_reticular_part	323
824	749	VTA	Ventral_tegmental_area	323
825	44830	PN	Paranigral_nucleus	323
826	246	RR	Midbrain_reticular_nucleus,_retrorubral_area	323
827	128	MRN	Midbrain_reticular_nucleus	323
828	539	MRNm	Midbrain_reticular_nucleus,_magnocellular_part	128
829	548	MRNmg	Midbrain_reticular_nucleus,_magnocellular_part,_general	128
830	555	MRNp	Midbrain_reticular_nucleus,_parvicellular_part	128
831	294	SCm	Superior_colliculus,_motor_related	323
832	26	SCdg	Superior_colliculus,_motor_related,_deep_gray_layer	294
833	42	SCdw	Superior_colliculus,_motor_related,_deep_white_layer	294
834	17	SCiw	Superior_colliculus,_motor_related,_intermediate_white_layer	294
835	10	SCig	Superior_colliculus,_motor_related,_intermediate_gray_layer	294
836	494	SCig-a	Superior_colliculus,_motor_related,_intermediate_gray_layer,_sublayer_a	10
837	503	SCig-b	Superior_colliculus,_motor_related,_intermediate_gray_layer,_sublayer_b	10
838	511	SCig-c	Superior_colliculus,_motor_related,_intermediate_gray_layer,_sublayer_c	10
839	795	PAG	Periaqueductal_gray	323
840	50	PRC	Precommissural_nucleus	795
841	67	INC	Interstitial_nucleus_of_Cajal	795
842	587	ND	Nucleus_of_Darkschewitsch	795
843	54277	Su3	Supraoculomotor_periaqueductal_gray	795
844	1100	PRT	Pretectal_region	323
845	215	APN	Anterior_pretectal_nucleus	1100
846	531	MPT	Medial_pretectal_area	1100
847	628	NOT	Nucleus_of_the_optic_tract	1100
848	634	NPC	Nucleus_of_the_posterior_commissure	1100
849	706	OP	Olivary_pretectal_nucleus	1100
850	1061	PPT	Posterior_pretectal_nucleus	1100
851	9203	RPF	Retroparafascicular_nucleus	1100
852	9207	InCo	Intercollicular_nucleus	323
853	616	CUN	Cuneiform_nucleus	323
854	214	RN	Red_nucleus	323
855	35	III	Oculomotor_nucleus	323
856	9211	MA3	Medial_accesory_oculomotor_nucleus	323
857	975	EW	Edinger-Westphal_nucleus	323
858	115	IV	Trochlear_nucleus	323
859	26663	Pa4	Paratrochlear_nucleus	323
860	757	VTN	Ventral_tegmental_nucleus	323
861	231	AT	Anterior_tegmental_nucleus	323
862	66	LT	Lateral_terminal_nucleus_of_the_accessory_optic_tract	323
863	75	DT	Dorsal_terminal_nucleus_of_the_accessory_optic_tract	323
864	58	MT	Medial_terminal_nucleus_of_the_accessory_optic_tract	323
865	615	SNl	Substantia_nigra,_lateral_part	323
866	348	MBsta	Midbrain,_behavioral_state_related	313
867	374	SNc	Substantia_nigra,_compact_part	348
868	1052	PPN	Pedunculopontine_nucleus	348
869	165	RAmb	Midbrain_raphe_nuclei	348
870	12	IF	Interfascicular_nucleus_raphe	165
871	100	IPN	Interpeduncular_nucleus	165
872	44834	IPR	Interpeduncular_nucleus,_rostral	100
873	44838	IPC	Interpeduncular_nucleus,_caudal	100
874	44842	IPA	Interpeduncular_nucleus,_apical	100
875	44846	IPL	Interpeduncular_nucleus,_lateral	100
876	44850	IPI	Interpeduncular_nucleus,_intermediate	100
877	44854	IPDM	Interpeduncular_nucleus,_dorsomedial	100
878	44858	IPDL	Interpeduncular_nucleus,_dorsolateral	100
879	44862	IPRL	Interpeduncular_nucleus,_rostrolateral	100
880	197	RL	Rostral_linear_nucleus_raphe	165
881	591	CLI	Central_linear_nucleus_raphe	165
882	872	DR	Dorsal_nucleus_raphe	165
883	1065	HB	Hindbrain	343
884	771	P	Pons	1065
885	1132	P-sen	Pons,_sensory_related	771
886	612	NLL	Nucleus_of_the_lateral_lemniscus	1132
887	82	NLLd	Nucleus_of_the_lateral_lemniscus,_dorsal_part	612
888	90	NLLh	Nucleus_of_the_lateral_lemniscus,_horizontal_part	612
889	99	NLLv	Nucleus_of_the_lateral_lemniscus,_ventral_part	612
890	7	PSV	Principal_sensory_nucleus_of_the_trigeminal	1132
891	867	PB	Parabrachial_nucleus	1132
892	123	KF	Koelliker-Fuse_subnucleus	867
893	881	PBl	Parabrachial_nucleus,_lateral_division	867
894	860	PBlc	Parabrachial_nucleus,_lateral_division,_central_lateral_part	881
895	868	PBld	Parabrachial_nucleus,_lateral_division,_dorsal_lateral_part	881
896	875	PBle	Parabrachial_nucleus,_lateral_division,_external_lateral_part	881
897	883	PBls	Parabrachial_nucleus,_lateral_division,_superior_lateral_part	881
898	891	PBlv	Parabrachial_nucleus,_lateral_division,_ventral_lateral_part	881
899	890	PBm	Parabrachial_nucleus,_medial_division	867
900	899	PBme	Parabrachial_nucleus,_medial_division,_external_medial_part	890
901	915	PBmm	Parabrachial_nucleus,_medial_division,_medial_medial_part	890
902	923	PBmv	Parabrachial_nucleus,_medial_division,_ventral_medial_part	890
903	398	SOC	Superior_olivary_complex	1132
904	122	POR	Superior_olivary_complex,_periolivary_region	398
905	105	SOCm	Superior_olivary_complex,_medial_part	398
906	114	SOCl	Superior_olivary_complex,_lateral_part	398
907	987	P-mot	Pons,_motor_related	771
908	280	B	Barrington's_nucleus	987
909	880	DTN	Dorsal_tegmental_nucleus	987
910	283	LTN	Lateral_tegmental_nucleus	987
911	26927	PDTg	Posterodorsal_tegmental_nucleus	987
912	898	PCG	Pontine_central_gray	987
913	931	PG	Pontine_gray	987
914	1093	PRNc	Pontine_reticular_nucleus,_caudal_part	987
915	552	PRNv	Pontine_reticular_nucleus,_ventral_part	987
916	318	SG	Supragenual_nucleus	987
917	462	SSN	Superior_salivatory_nucleus	987
918	534	SUT	Supratrigeminal_nucleus	987
919	574	TRN	Tegmental_reticular_nucleus	987
920	621	V	Motor_nucleus_of_trigeminal	987
921	9215	P5	Peritrigeminal_zone	987
922	9219	Acs5	Accessory_trigeminal_nucleus	987
923	9223	PC5	Parvicellular_motor_5_nucleus	987
924	9227	I5	Intertrigeminal_nucleus	987
925	1117	P-sat	Pons,_behavioral_state_related	771
926	679	CS	Superior_central_nucleus_raphe	1117
927	137	CSl	Superior_central_nucleus_raphe,_lateral_part	679
928	130	CSm	Superior_central_nucleus_raphe,_medial_part	679
929	147	LC	Locus_ceruleus	1117
930	162	LDT	Laterodorsal_tegmental_nucleus	1117
931	604	NI	Nucleus_incertus	1117
932	146	PRNr	Pontine_reticular_nucleus	1117
933	238	RPO	Nucleus_raphe_pontis	1117
934	350	SLC	Subceruleus_nucleus	1117
935	358	SLD	Sublaterodorsal_nucleus	1117
936	354	MY	Medulla	1065
937	386	MY-sen	Medulla,_sensory_related	354
938	207	AP	Area_postrema	386
939	607	CN	Cochlear_nuclei	386
940	112	CNlam	Granular_lamina_of_the_cochlear_nuclei	607
941	560	CNspg	Cochlear_nucleus,_subpedunclular_granular_region	607
942	96	DCO	Dorsal_cochlear_nucleus	607
943	101	VCO	Ventral_cochlear_nucleus	607
944	720	DCN	Dorsal_column_nuclei	386
945	711	CU	Cuneate_nucleus	720
946	1039	GR	Gracile_nucleus	720
947	903	ECU	External_cuneate_nucleus	386
948	642	NTB	Nucleus_of_the_trapezoid_body	386
949	651	NTS	Nucleus_of_the_solitary_tract	386
950	659	NTSce	Nucleus_of_the_solitary_tract,_central_part	651
951	666	NTSco	Nucleus_of_the_solitary_tract,_commissural_part	651
952	674	NTSge	Nucleus_of_the_solitary_tract,_gelatinous_part	651
953	682	NTSl	Nucleus_of_the_solitary_tract,_lateral_part	651
954	691	NTSm	Nucleus_of_the_solitary_tract,_medial_part	651
955	429	SPVC	Spinal_nucleus_of_the_trigeminal,_caudal_part	386
956	437	SPVI	Spinal_nucleus_of_the_trigeminal,_interpolar_part	386
957	445	SPVO	Spinal_nucleus_of_the_trigeminal,_oral_part	386
958	77	SPVOcdm	Spinal_nucleus_of_the_trigeminal,_oral_part,_caudal_dorsomedial_part	445
959	53	SPVOmdmd	Spinal_nucleus_of_the_trigeminal,_oral_part,_middle_dorsomedial_part,_dorsal_zone	445
960	61	SPVOmdmv	Spinal_nucleus_of_the_trigeminal,_oral_part,_middle_dorsomedial_part,_ventral_zone	445
961	45	SPVOrdm	Spinal_nucleus_of_the_trigeminal,_oral_part,_rostral_dorsomedial_part	445
962	69	SPVOvl	Spinal_nucleus_of_the_trigeminal,_oral_part,_ventrolateral_part	445
963	8451	Pa5	Paratrigeminal_nucleus	386
964	789	z	Nucleus_z	386
965	370	MY-mot	Medulla,_motor_related	354
966	653	VI	Abducens_nucleus	370
967	568	ACVI	Accessory_abducens_nucleus	370
968	661	VII	Facial_motor_nucleus	370
969	576	ACVII	Accessory_facial_motor_nucleus	370
970	640	EV	Efferent_vestibular_nucleus	370
971	135	AMB	Nucleus_ambiguus	370
972	939	AMBd	Nucleus_ambiguus,_dorsal_division	135
973	143	AMBv	Nucleus_ambiguus,_ventral_division	135
974	839	DMX	Dorsal_motor_nucleus_of_the_vagus_nerve	370
975	887	ECO	Efferent_cochlear_group	370
976	1048	GRN	Gigantocellular_reticular_nucleus	370
977	372	ICB	Infracerebellar_nucleus	370
978	83	IO	Inferior_olivary_complex	370
979	136	IRN	Intermediate_reticular_nucleus	370
980	106	ISN	Inferior_salivatory_nucleus	370
981	203	LIN	Linear_nucleus_of_the_medulla	370
982	235	LRN	Lateral_reticular_nucleus	370
983	955	LRNm	Lateral_reticular_nucleus,_magnocellular_part	235
984	963	LRNp	Lateral_reticular_nucleus,_parvicellular_part	235
985	307	MARN	Magnocellular_reticular_nucleus	370
986	395	MDRN	Medullary_reticular_nucleus	370
987	1098	MDRNd	Medullary_reticular_nucleus,_dorsal_part	395
988	1107	MDRNv	Medullary_reticular_nucleus,_ventral_part	395
989	852	PARN	Parvicellular_reticular_nucleus	370
990	859	PAS	Parasolitary_nucleus	370
991	938	PGRN	Paragigantocellular_reticular_nucleus	370
992	970	PGRNd	Paragigantocellular_reticular_nucleus,_dorsal_part	938
993	978	PGRNl	Paragigantocellular_reticular_nucleus,_lateral_part	938
994	154	PHY	Perihypoglossal_nuclei	370
995	161	NIS	Nucleus_intercalatus	154
996	177	NR	Nucleus_of_Roller	154
997	169	PRP	Nucleus_prepositus	154
998	995	PMR	Paramedian_reticular_nucleus	370
999	1069	PPY	Parapyramidal_nucleus	370
1000	185	PPYd	Parapyramidal_nucleus,_deep_part	1069
1001	193	PPYs	Parapyramidal_nucleus,_superficial_part	1069
1002	701	VNC	Vestibular_nuclei	370
1003	209	LAV	Lateral_vestibular_nucleus	701
1004	202	MV	Medial_vestibular_nucleus	701
1005	225	SPIV	Spinal_vestibular_nucleus	701
1006	217	SUV	Superior_vestibular_nucleus	701
1007	765	x	Nucleus_x	370
1008	773	XII	Hypoglossal_nucleus	370
1009	781	y	Nucleus_y	370
1010	76	INV	Interstitial_nucleus_of_the_vestibular_nerve	370
1011	379	MY-sat	Medulla,_behavioral_state_related	354
1012	206	RM	Nucleus_raphe_magnus	379
1013	230	RPA	Nucleus_raphe_pallidus	379
1014	222	RO	Nucleus_raphe_obscurus	379
1015	512	CB	Cerebellum	8
1016	528	CBX	Cerebellar_cortex	512
1017	1144	CBXmo	Cerebellar_cortex,_molecular_layer	528
1018	1145	CBXpu	Cerebellar_cortex,_Purkinje_layer	528
1019	1143	CBXgr	Cerebellar_cortex,_granular_layer	528
1020	645	VERM	Vermal_regions	528
1021	912	LING	Lingula_(I)	645
1022	10707	LINGmo	Lingula_(I),_molecular_layer	912
1023	10706	LINGpu	Lingula_(I),_Purkinje_layer	912
1024	10705	LINGgr	Lingula_(I),_granular_layer	912
1025	920	CENT	Central_lobule	645
1026	976	CENT2	Lobule_II	920
1027	10710	CENT2mo	Lobule_II,_molecular_layer	976
1028	10709	CENT2pu	Lobule_II,_Purkinje_layer	976
1029	10708	CENT2gr	Lobule_II,_granular_layer	976
1030	984	CENT3	Lobule_III	920
1031	10713	CENT3mo	Lobule_III,_molecular_layer	984
1032	10712	CENT3pu	Lobule_III,_Purkinje_layer	984
1033	10711	CENT3gr	Lobule_III,_granular_layer	984
1034	928	CUL	Culmen	645
1035	992	CUL4	Lobule_IV	928
1036	10716	CUL4mo	Lobule_IV,_molecular_layer	992
1037	10715	CUL4pu	Lobule_IV,_Purkinje_layer	992
1038	10714	CUL4gr	Lobule_IV,_granular_layer	992
1039	1001	CUL5	Lobule_V	928
1040	10719	CUL5mo	Lobule_V,_molecular_layer	1001
1041	10718	CUL5pu	Lobule_V,_Purkinje_layer	1001
1042	10717	CUL5gr	Lobule_V,_granular_layer	1001
1043	1091	CUL4, 5	Lobules_IV-V	928
1044	10722	CUL4, 5mo	Lobules_IV-V,_molecular_layer	1091
1045	10721	CUL4, 5pu	Lobules_IV-V,_Purkinje_layer	1091
1046	10720	CUL4, 5gr	Lobules_IV-V,_granular_layer	1091
1047	936	DEC	Declive_(VI)	645
1048	10725	DECmo	Declive_(VI),_molecular_layer	936
1049	10724	DECpu	Declive_(VI),_Purkinje_layer	936
1050	10723	DECgr	Declive_(VI),_granular_layer	936
1051	944	FOTU	Folium-tuber_vermis_(VII)	645
1052	10728	FOTUmo	Folium-tuber_vermis_(VII),_molecular_layer	944
1053	10727	FOTUpu	Folium-tuber_vermis_(VII),_Purkinje_layer	944
1054	10726	FOTUgr	Folium-tuber_vermis_(VII),_granular_layer	944
1055	951	PYR	Pyramus_(VIII)	645
1056	10731	PYRmo	Pyramus_(VIII),_molecular_layer	951
1057	10730	PYRpu	Pyramus_(VIII),_Purkinje_layer	951
1058	10729	PYRgr	Pyramus_(VIII),_granular_layer	951
1059	957	UVU	Uvula_(IX)	645
1060	10734	UVUmo	Uvula_(IX),_molecular_layer	957
1061	10733	UVUpu	Uvula_(IX),_Purkinje_layer	957
1062	10732	UVUgr	Uvula_(IX),_granular_layer	957
1063	968	NOD	Nodulus_(X)	645
1064	10737	NODmo	Nodulus_(X),_molecular_layer	968
1065	10736	NODpu	Nodulus_(X),_Purkinje_layer	968
1066	10735	NODgr	Nodulus_(X),_granular_layer	968
1067	1073	HEM	Hemispheric_regions	528
1068	1007	SIM	Simple_lobule	1073
1069	10674	SIMmo	Simple_lobule,_molecular_layer	1007
1070	10673	SIMpu	Simple_lobule,_Purkinje_layer	1007
1071	10672	SIMgr	Simple_lobule,_granular_layer	1007
1072	1017	AN	Ansiform_lobule	1073
1073	1056	ANcr1	Crus_1	1017
1074	10677	ANcr1mo	Crus_1,_molecular_layer	1056
1075	10676	ANcr1pu	Crus_1,_Purkinje_layer	1056
1076	10675	ANcr1gr	Crus_1,_granular_layer	1056
1077	1064	ANcr2	Crus_2	1017
1078	10680	ANcr2mo	Crus_2,_molecular_layer	1064
1079	10679	ANcr2pu	Crus_2,_Purkinje_layer	1064
1080	10678	ANcr2gr	Crus_2,_granular_layer	1064
1081	1025	PRM	Paramedian_lobule	1073
1082	10683	PRMmo	Paramedian_lobule,_molecular_layer	1025
1083	10682	PRMpu	Paramedian_lobule,_Purkinje_layer	1025
1084	10681	PRMgr	Paramedian_lobule,_granular_layer	1025
1085	1033	COPY	Copula_pyramidis	1073
1086	10686	COPYmo	Copula_pyramidis,_molecular_layer	1033
1087	10685	COPYpu	Copula_pyramidis,_Purkinje_layer	1033
1088	10684	COPYgr	Copula_pyramidis,_granular_layer	1033
1089	1041	PFL	Paraflocculus	1073
1090	10689	PFLmo	Paraflocculus,_molecular_layer	1041
1091	10688	PFLpu	Paraflocculus,_Purkinje_layer	1041
1092	10687	PFLgr	Paraflocculus,_granular_layer	1041
1093	1049	FL	Flocculus	1073
1094	10692	FLmo	Flocculus,_molecular_layer	1049
1095	10691	FLpu	Flocculus,_Purkinje_layer	1049
1096	10690	FLgr	Flocculus,_granular_layer	1049
1097	519	CBN	Cerebellar_nuclei	512
1098	989	FN	Fastigial_nucleus	519
1099	91	IP	Interposed_nucleus	519
1100	846	DN	Dentate_nucleus	519
1101	8455	VeCB	Vestibulocerebellar_nucleus	519
1102	1009	fiber tracts	fiber_tracts	997
1103	967	cm	cranial_nerves	1009
1104	885	tn	terminal_nerve	967
1105	949	von	vomeronasal_nerve	967
1106	840	In	olfactory_nerve	967
1107	1016	onl	olfactory_nerve_layer_of_main_olfactory_bulb	840
1108	21	lotg	lateral_olfactory_tract,_general	840
1109	665	lot	lateral_olfactory_tract,_body	21
1110	538	lotd	dorsal_limb	21
1111	459	aolt	accessory_olfactory_tract	21
1112	900	aco	anterior_commissure,_olfactory_limb	840
1113	848	IIn	optic_nerve	967
1114	876	aot	accessory_optic_tract	848
1115	916	bsc	brachium_of_the_superior_colliculus	848
1116	336	csc	superior_colliculus_commissure	848
1117	117	och	optic_chiasm	848
1118	125	opt	optic_tract	848
1119	357	ttp	tectothalamic_pathway	848
1120	832	IIIn	oculomotor_nerve	967
1121	62	mlf	medial_longitudinal_fascicle	832
1122	158	pc	posterior_commissure	832
1123	911	IVn	trochlear_nerve	967
1124	384	IVd	trochlear_nerve_decussation	911
1125	710	VIn	abducens_nerve	967
1126	901	Vn	trigeminal_nerve	967
1127	93	moV	motor_root_of_the_trigeminal_nerve	901
1128	229	sV	sensory_root_of_the_trigeminal_nerve	901
1129	705	mtV	midbrain_tract_of_the_trigeminal_nerve	229
1130	794	sptV	spinal_tract_of_the_trigeminal_nerve	229
1131	798	VIIn	facial_nerve	967
1132	1131	iVIIn	intermediate_nerve	798
1133	1116	gVIIn	genu_of_the_facial_nerve	798
1134	933	VIIIn	vestibulocochlear_nerve	967
1135	1076	cvb	efferent_cochleovestibular_bundle	933
1136	413	vVIIIn	vestibular_nerve	933
1137	948	cVIIIn	cochlear_nerve	933
1138	841	tb	trapezoid_body	948
1139	641	ias	intermediate_acoustic_stria	948
1140	506	das	dorsal_acoustic_stria	948
1141	658	ll	lateral_lemniscus	948
1142	633	cic	inferior_colliculus_commissure	948
1143	482	bic	brachium_of_the_inferior_colliculus	948
1144	808	IXn	glossopharyngeal_nerve	967
1145	917	Xn	vagus_nerve	967
1146	237	ts	solitary_tract	917
1147	717	XIn	accessory_spinal_nerve	967
1148	813	XIIn	hypoglossal_nerve	967
1149	925	vrt	ventral_roots	967
1150	792	drt	dorsal_roots	967
1151	932	cett	cervicothalamic_tract	792
1152	570	dl	dorsolateral_fascicle	932
1153	522	dcm	dorsal_commissure_of_the_spinal_cord	932
1154	858	vc	ventral_commissure_of_the_spinal_cord	932
1155	586	fpr	fasciculus_proprius	932
1156	514	dc	dorsal_column	932
1157	380	cuf	cuneate_fascicle	514
1158	388	grf	gracile_fascicle	514
1159	396	iaf	internal_arcuate_fibers	514
1160	697	ml	medial_lemniscus	932
1161	871	sst	spinothalamic_tract	967
1162	29	sttl	lateral_spinothalamic_tract	871
1163	389	sttv	ventral_spinothalamic_tract	871
1164	245	scrt	spinocervical_tract	871
1165	261	sop	spino-olivary_pathway	871
1166	270	srp	spinoreticular_pathway	871
1167	293	svp	spinovestibular_pathway	871
1168	277	stp	spinotectal_pathway	871
1169	253	shp	spinohypothalamic_pathway	871
1170	285	step	spinotelenchephalic_pathway	871
1171	627	hht	hypothalamohypophysial_tract	285
1172	960	cbf	cerebellum_related_fiber_tracts	1009
1173	744	cbc	cerebellar_commissure	960
1174	752	cbp	cerebellar_peduncles	960
1175	326	scp	superior_cerebelar_peduncles	752
1176	812	dscp	superior_cerebellar_peduncle_decussation	326
1177	85	sct	spinocerebellar_tract	812
1178	850	uf	uncinate_fascicle	326
1179	866	sctv	ventral_spinocerebellar_tract	326
1180	78	mcp	middle_cerebellar_peduncle	752
1181	1123	icp	inferior_cerebellar_peduncle	752
1182	553	sctd	dorsal_spinocerebellar_tract	1123
1183	499	cct	cuneocerebellar_tract	1123
1184	650	jrb	juxtarestiform_body	1123
1185	490	bct	bulbocerebellar_tract	1123
1186	404	oct	olivocerebellar_tract	490
1187	410	rct	reticulocerebellar_tract	490
1188	373	tct	trigeminocerebellar_tract	752
1189	728	arb	arbor_vitae	960
1190	82512	scwm	supra-callosal_cerebral_white_matter	1009
1191	983	lfbs	lateral_forebrain_bundle_system	1009
1192	776	cc	corpus_callosum	983
1193	956	fa	corpus_callosum,_anterior_forceps	776
1194	579	ec	external_capsule	956
1195	964	ee	corpus_callosum,_extreme_capsule	776
1196	1108	ccg	genu_of_corpus_callosum	776
1197	971	fp	corpus_callosum,_posterior_forceps	776
1198	979	ccr	corpus_callosum,_rostrum	776
1199	82516	ccb	corpus_callosum,_body	776
1200	986	ccs	corpus_callosum,_splenium	776
1201	784	cst	corticospinal_tract	983
1202	6	int	internal_capsule	784
1203	924	cpd	cerebal_peduncle	784
1204	1036	cte	corticotectal_tract	784
1205	1012	crt	corticorubral_tract	784
1206	1003	cpt	corticopontine_tract	784
1207	994	cbt	corticobulbar_tract	784
1208	190	py	pyramid	784
1209	198	pyd	pyramidal_decussation	784
1210	1019	cstc	corticospinal_tract,_crossed	784
1211	1028	cstu	corticospinal_tract,_uncrossed	784
1212	896	lfbst	thalamus_related	983
1213	1092	em	external_medullary_lamina_of_the_thalamus	896
