id	acronym	name	parent
106	4226	CgGf-s	cingulate_gyrus,_frontal_part,_right,_superior_bank_of_gyrus	4225
107	4227	CgGf-i	cingulate_gyrus,_frontal_part,_right,_inferior_bank_of_gyrus	4225
108	4228	CgGp	cingulate_gyrus,_parietal_part	4220
109	4229	CgGp	cingulate_gyrus,_parietal_part,_left	4228
110	4230	CgGp-s	cingulate_gyrus,_parietal_part,_left,_superior_bank_of_gyrus	4229
111	4231	CgGp-i	cingulate_gyrus,_parietal_part,_left,_inferior_bank_of_gyrus	4229
112	4232	CgGp	cingulate_gyrus,_parietal_part,_right	4228
113	4233	CgGp-s	cingulate_gyrus,_parietal_part,_right,_superior_bank_of_gyrus	4232
114	4234	CgGp-i	cingulate_gyrus,_parietal_part,_right,_inferior_bank_of_gyrus	4232
115	4235	CgGr	cingulate_gyrus,_retrosplenial_part	4220
116	4236	CgGr	cingulate_gyrus,_retrosplenial_part,_left	4235
117	4237	CgGr-s	cingulate_gyrus,_retrosplenial_part,_left,_superior_bank_of_gyrus	4236
118	4238	CgGr-i	cingulate_gyrus,_retrosplenial_part,_left,_inferior_bank_of_gyrus	4236
119	4239	CgGr	cingulate_gyrus,_retrosplenial_part,_right	4235
120	4240	CgGr-s	cingulate_gyrus,_retrosplenial_part,_right,_superior_bank_of_gyrus	4239
121	4241	CgGr-i	cingulate_gyrus,_retrosplenial_part,_right,_inferior_bank_of_gyrus	4239
122	4062	SCG	subcallosal_cingulate_gyrus	4220
123	4063	SCG	subcallosal_cingulate_gyrus,_left	4062
124	4064	SCG	subcallosal_cingulate_gyrus,_right	4062
125	4249	HiF	hippocampal_formation	4219
126	12891	DG	dentate_gyrus	4249
127	4258	DG	dentate_gyrus,_left	12891
128	4267	DG	dentate_gyrus,_right	12891
129	12892	CA1	CA1_field	4249
130	4254	CA1	CA1_field,_left	12892
131	4263	CA1	CA1_field,_right	12892
132	12893	CA2	CA2_field	4249
133	4255	CA2	CA2_field,_left	12893
134	4264	CA2	CA2_field,_right	12893
135	12894	CA3	CA3_field	4249
136	4256	CA3	CA3_field,_left	12894
137	4265	CA3	CA3_field,_right	12894
138	12895	CA4	CA4_field	4249
139	4257	CA4	CA4_field,_left	12895
140	4266	CA4	CA4_field,_right	12895
141	504424	IG	indusium_griseum	4249
142	504428	IG	indusium_griseum,_left	504424
143	504432	IG	indusium_griseum,_right	504424
144	12896	S	subiculum	4249
145	4251	S	subiculum,_left	12896
146	4252	PrS	presubiculum,_left	4251
147	4253	PaS	parasubiculum,_left	4251
148	504436	ProS	prosubiculum,_left	4251
149	504440	Sub	subiculum_proper,_left	4251
150	4260	S	subiculum,_right	12896
151	4261	PrS	presubiculum,_right	4260
152	4262	PaS	parasubiculum,_right	4260
153	504444	ProS	prosubiculum,_right	4260
154	504448	Sub	subiculum_proper,_right	4260
155	4242	PHG	parahippocampal_gyrus	4219
156	4243	PHG	parahippocampal_gyrus,_left	4242
157	4244	PHG-l	parahippocampal_gyrus,_left,_lateral_bank_of_gyrus	4243
158	4245	PHG-cos	parahippocampal_gyrus,_left,_bank_of_the_cos	4243
159	4246	PHG	parahippocampal_gyrus,_right	4242
160	4247	PHG-l	parahippocampal_gyrus,_right,_lateral_bank_of_gyrus	4246
161	4248	PHG-cos	parahippocampal_gyrus,_right,_bank_of_the_cos	4246
162	10142	Pir	piriform_cortex	4219
163	10143	Pir	piriform_cortex,_left	10142
164	10144	Pir	piriform_cortex,_right	10142
165	4180	OL	occipital_lobe	4008
166	4184	Cun	cuneus	4180
167	4185	Cun	cuneus,_left	4184
168	4186	Cun-pest	cuneus,_left,_peristriate	4185
169	4187	Cun-str	cuneus,_left,_striate	4185
170	4188	Cun	cuneus,_right	4184
171	4189	Cun-pest	cuneus,_right,_peristriate	4188
172	4190	Cun-str	cuneus,_right,_striate	4188
173	4205	IOG	inferior_occipital_gyrus	4180
174	4206	IOG	inferior_occipital_gyrus,_left	4205
175	4207	IOG-s	inferior_occipital_gyrus,_left,_superior_bank_of_gyrus	4206
176	4208	IOG-i	inferior_occipital_gyrus,_left,_inferior_bank_of_gyrus	4206
177	4209	IOG	inferior_occipital_gyrus,_right	4205
178	4210	IOG-s	inferior_occipital_gyrus,_right,_superior_bank_of_gyrus	4209
179	4211	IOG-i	inferior_occipital_gyrus,_right,_inferior_bank_of_gyrus	4209
180	4191	LiG	lingual_gyrus	4180
181	4192	LiG	lingual_gyrus,_left	4191
182	4193	LiG-pest	lingual_gyrus,_left,_peristriate	4192
183	4194	LiG-str	lingual_gyrus,_left,_striate	4192
184	4195	LiG	lingual_gyrus,_right	4191
185	4196	LiG-pest	lingual_gyrus,_right,_peristriate	4195
186	4197	LiG-str	lingual_gyrus,_right,_striate	4195
