id	acronym	name	parent
498	16045	TCv	ventricular_zone_of_TCx	16044
499	16046	TCm	mantle_zone_of_TCx	16044
500	16047	TCp	periventricular_stratum_of_TCx_(subventricular_zone)	16046
501	16048	TCi	intermediate_stratum_of_TCx_(white_matter/subplate)	16046
502	16049	TCs	superficial_stratum_of_TCx_(cortical_plate/marginal_zone)	16046
503	16050	TC-1	layer_1_of_TCx	16049
504	16051	TC-2	layer_2_of_TCx	16049
505	16052	TC-3	layer_3_of_TCx	16049
506	16053	TC-4	layer_4_of_TCx	16049
507	16054	TC-5	layer_5_of_TCx	16049
508	16055	TC-6	layer_6_of_TCx	16049
509	16056	TC-6a	sublayer_6a_of_TCx	16055
510	16057	TC-6b	sublayer_6b_of_TCx	16055
511	16058	InsCx	insular_cortex	16001
512	16059	InsCv	ventricular_zone_of_InsCx	16058
513	16060	InsCm	mantle_zone_of_InsCx	16058
514	16061	InsCp	periventricular_stratum_of_InsCx_(subventricular_zone)	16060
515	16062	InsCi	intermediate_stratum_of_InsCx_(white_matter/subplate)	16060
516	16063	InsCs	superficial_stratum_of_InsCx_(cortical_plate/marginal_zone)	16060
517	16064	InsC-1	layer_1_of_InsCx	16063
518	16065	InsC-2	layer_2_of_InsCx	16063
519	16066	InsC-3	layer_3_of_InsCx	16063
520	16067	InsC-4	layer_4_of_InsCx	16063
521	16068	InsC-5	layer_5_of_InsCx	16063
522	16069	InsC-6	layer_6_of_InsCx	16063
523	16070	InsC-6a	sublayer_6a_of_InsCx	16069
524	16071	InsC-6b	sublayer_6b_of_InsCx	16069
525	16072	CCx	cingulate_cortex	16001
526	16073	CCv	ventricular_zone_of_CCx	16072
527	16074	CCm	mantle_zone_of_CCx	16072
528	16075	CCp	periventricular_stratum_of_CCx_(subventricular_zone)	16074
529	16076	CCi	intermediate_stratum_of_CCx_(white_matter/subplate)	16074
530	16077	CCs	superficial_stratum_of_CCx_(cortical_plate/marginal_zone)	16074
531	16078	CC-1	layer_1_of_CCx	16077
532	16079	CC-2	layer_2_of_CCx	16077
533	16080	CC-3	layer_3_of_CCx	16077
534	16081	CC-4	layer_4_of_CCx	16077
535	16082	CC-5	layer_5_of_CCx	16077
536	16083	CC-6	layer_6_of_CCx	16077
537	16084	CC-6a	sublayer_6a_of_CCx	16083
538	16085	CC-6b	sublayer_6b_of_CCx	16083
539	16086	PERCx	perirhinal-ectorhinal_cortex	16001
540	16087	PRh-Ect-1	layer_1_of_PRh-Ect	16086
541	16088	PRh-Ect-2	layer_2_of_PRh-Ect	16086
542	16089	PRh-Ect-3	layer_3_of_PRh-Ect	16086
543	16090	PRh-Ect-4	layer_4_of_PRh-Ect	16086
544	16091	PRh-Ect-5	layer_5_of_PRh-Ect	16086
545	16092	PRh-Ect-6	layer_6_of_PRh-Ect	16086
546	16093	RSCx	retrosplenial_cortex	16001
547	16094	RSC-1	layer_1_of_RSC	16093
548	16095	RSC-2	layer_2_of_RSC	16093
549	16096	RSC-3	layer_3_of_RSC	16093
550	16097	RSC-4	layer_4_of_RSC	16093
551	16098	RSC-5	layer_5_of_RSC	16093
552	16099	RSC-6	layer_6_of_RSC	16093
553	16100	RSC-6a	layer_6a_of_RSC	16099
554	16101	RSC-6b	layer_6b_of_RSC	16099
555	16102	ERCx	entorhinal_cortex	16001
556	16103	ERv	ventricular_zone_of_ERCx	16102
557	16104	ERm	mantle_zone_of_ERCx	16102
558	16105	ERp	periventricular_stratum_of_ERCx_(subventricular_zone)	16104
559	16106	ERi	intermediate_stratum_of_ERCx_(white_matter/subplate)	16104
560	16107	ERs	superficial_stratum_of_ERCx_(cortical_plate/marginal_zone)	16104
561	16108	ER-1	layer_1_of_ERCx	16107
562	16109	ER-2	layer_2_of_ERCx	16107
563	16110	ER-3	layer_3_of_ERCx	16107
564	16111	ER-4	layer_4_of_ERCx	16107
565	16112	ER-5	layer_5_of_ERCx	16107
566	16113	ER-6	layer_6_of_ERCx	16107
567	16114	MPall	medial_pallium_(hippocampal_allocortex)	15903
568	20562	MPallv	ventricular_zone_of_MPall	16114
569	20564	MPallm	mantle_zone_of_MPall	16114
570	20566	MPallp	periventricular_stratum_of_MPall	20564
571	20568	MPalli	intermediate_stratum_of_MPall	20564
572	20570	MPalls	superficial_stratum_of_MPall	20564
573	16115	DG	dentate_gyrus	16114
574	16116	DGv	ventricular_zone_of_DG	16115
575	16117	DGm	mantle_zone_of_DG	16115
576	16118	DGp	periventricular_stratum_of_DG	16117
577	16119	DGi	intermediate_stratum_of_DG	16117
578	16120	DGHil	hilus_of_the_DG	16119
579	16121	DGs	superficial_stratum_of_DG	16117
580	16122	DGGran	granule_cell_layer_of_the_DG	16121
581	16123	DGMol	molecular_layer_of_the_DG	16121
582	16124	CA	hippocampus_(cortex_Ammonis)	16114
583	16125	CAv	ventricular_zone_of_CA	16124
584	16126	CAm	mantle_zone_of_CA	16124
585	16127	CAp	periventricular_stratum_of_CA	16126
586	16128	CAi	intermediate_stratum_of_CA	16126
587	16130	CAs	superficial_stratum_of_CA	16126
588	16131	CA1	Field_CA1	16130
589	16132	CA1so	Field_CA1,_stratum_oriens	16131
590	16133	CA1sp	Field_CA1,_stratum_pyramidale	16131
591	16134	CA1sr	Field_CA1,_stratum_radiatum	16131
592	16135	CA1slm	Field_CA1,_stratum_lacunosum-moleculare	16131
593	16136	CA2	Field_CA2	16130
594	16137	CA2slm	Field_CA2,_stratum_lacunosum-moleculare	16136
595	16138	CA2so	Field_CA2,_stratum_oriens	16136
596	16139	CA2sp	Field_CA2,_stratum_pyramidale	16136
597	16140	CA2sr	Field_CA2,_stratum_radiatum	16136
598	16141	CA3	Field_CA3	16130
599	16142	CA3so	Field_CA3,_stratum_oriens	16141
600	16143	CA3sp	Field_CA3,_stratum_pyramidale	16141
601	16144	CA3slu	Field_CA3,_stratum_lucidum	16141
602	16145	CA3sr	Field_CA3,_stratum_radiatum	16141
603	16146	CA3slm	Field_CA3,_stratum_lacunosum-moleculare	16141
604	16147	IG	induseum_griseum	16114
605	16148	IGv	ventricular_zone_of_the_IG	16147
606	16149	IGm	mantle_zone_of_the_IG	16147
607	16150	IGp	periventricular_stratum_of_the_IG	16149
608	16151	IGi	intermediate_stratum_of_the_IG	16149
609	16152	IGs	superficial_stratum_of_the_IG	16149
610	16153	PyIG	pyramidal_layer_of_IG	16152
611	16154	TTe	taenia_tecta	16114
612	16155	TTev	ventricular_zone_of_TTe	16154
613	16156	TTem	mantle_zone_of_TTe	16154
614	16157	TTep	periventricular_stratum_of_TTe	16156
615	16158	DPp	dorsal_peduncular_cortex,_periventricular_part	16157
616	16159	TTei	intermediate_stratum_of_TTe	16156
617	16160	DPi	dorsal_peduncular_cortex,_intermediate_part	16159
618	16161	TTes	superficial_stratum_of_TTe	16156
619	16162	PyTT	pyramidal_layer_of_taenia_tecta	16161
620	16163	S	subiculum	16114
621	16164	Sv	ventricular_zone_of_S	16163
622	16165	Sm	mantle_zone_of_S	16163
623	16166	Sp	periventricular_stratum_of_S	16165
624	16167	Si	intermediate_stratum_of_S	16165
625	16169	Ss	superficial_stratum_of_S	16165
626	16170	PyS	pyramidal_layer_of_S	16169
627	16171	SMol	molecular_layer_of_S	16169
628	16172	PrS	presubiculum	16114
629	16173	PrSv	ventricular_zone_of_PrS	16172
630	16174	PrSm	mantle_zone_of_PrS	16172
631	16175	PrSp	periventricular_stratum_of_PrS_(subventricular_zone)	16174
632	16176	PrSi	intermediate_stratum_of_PrS_(white_matter/subplate)	16174
633	16177	PrSs	superficial_stratum_of_PrS_(cortical_plate/marginal_zone)	16174
634	16178	PrS-1	layer_1_of_PrS	16177
635	16179	PrS-2	layer_2_of_PrS	16177
636	16180	PrS-3	layer_3_of_PrS	16177
637	16181	PrS-4	layer_4_of_PrS_(lamina_dissecans)	16177
638	16182	PrS-5	layer_5_of_PrS	16177
639	16183	PrS-6	layer_6_of_PrS	16177
640	16184	PrS-6a	layer_6a_of_PrS	16183
641	16185	PrS-6b	layer_6b_of_PrS	16183
642	16186	PaS	parasubiculum	16114
643	16187	PaSv	ventricular_zone_of_PaS	16186
644	16188	PaSm	mantle_zone_of_PaS	16186
645	16189	PaSp	periventricular_stratum_of_PaS_(subventricular_zone)	16188
646	16190	PaSi	intermediate_stratum_of_PaS_(white_matter/subplate)	16188
647	16191	PaSs	superficial_stratum_of_PaS_(cortical_plate/marginal_zone)	16188
648	16192	PaS-1	layer_1_of_PaS	16191
649	16193	PaS-2	layer_2_of_PaS	16191
650	16194	PaS-3	layer_3_of_PaS	16191
651	16195	PaS-4	layer_4_of_PaS	16191
652	16196	PaS-5	layer_5_of_PaS	16191
653	16197	PaS-6	layer_6_of_PaS	16191
654	20572	PaS-6a	layer_6a_of_PaS	16197
655	20574	PaS-6b	layer_6b_of_PaS	16197
656	92265	Fc	fasciola_cinerea	16114
657	92267	Fcv	ventricular_zone_of_the_Fc	92265
658	92269	Fcm	mantle_zone_of_the_Fc	92265
659	92271	Fcp	periventricular_stratum_of_the_Fc	92269
660	92273	Fci	intermediate_stratum_of_the_Fc	92269
661	92275	Fcs	superficial_stratum_of_the_Fc	92269
662	92277	PyFc	pyramidal_layer_of_Fc	92275
663	92279	FcMol	molecular_layer_of_Fc	92275
664	16198	SePall	pallial_septum	15903
665	16199	SePallv	ventricular_zone_of_SePall	16198
666	16200	SePallm	mantle_zone_of_SePall	16198
667	16201	SePallp	periventricular_stratum_of_SePall	16200
668	16202	SePalli	intermediate_stratum_of_SePall	16200
669	16203	SePalls	superficial_stratum_of_SePall	16200
670	16204	SHi	septohippocampal_nucleus	16203
671	16205	TelH	telencephalo-hypothalamic_transition_area	15750
672	16206	TelHv	ventricular_zone_of_TelH	16205
673	16207	TelHm	mantle_zone_of_TelH	16205
674	16208	TelHp	periventricular_stratum_of_TelH	16207
675	16209	TelHi	intermediate_stratum_of_TelH	16207
676	16210	TelHs	superficial_stratum_of_TelH	16207
677	16211	PHy	peduncular_(caudal)_hypothalamus	15738
678	16212	PHyA	alar_part_of_peduncular_hypothalamus	16211
679	16213	PPaA	peduncular_paraventricular_area_of_PHyA	16212
680	16214	PPav	ventricular_zone_of_PPaA	16213
681	16215	PPam	mantle_zone_of_PPaA	16213
682	16216	PPap	periventricular_stratum_of_PPaA	16215
683	16217	PPa	paraventricular_nucleus,_peduncular_or_principal_part	16216
684	16218	PaD	paraventricular_nucleus,_dorsal_part	16217
685	16219	PaC	paraventricular_nucleus,_cap_part	16217
686	16220	Pacap	cap_part_of_PPa	16219
687	16221	PaLM	lateral_magnocellular_part_of_PPa	16219
688	16222	PaMM	medial_magnocellular_part_of_PPa	16219
689	16223	PaMP	medial_parvicellular_part_of_PPa	16219
690	16224	PaR	paraventricular_nucleus,_rostral_part	16217
691	16225	PPai	intermediate_stratum_of_PPaA	16215
692	16226	PaL	paraventricular_nucleus,_lateral_part	16225
693	16227	UDPeF	upper_dorsal_perifornical_nucleus	16225
694	16228	UDLH	upper_dorsal_lateral_hypothalamic_area	16225
695	16229	LPo	lateral_posterior_nucleus	16225
696	16230	PSM	peduncular_nucleus_of_the_stria_medullaris	16225
697	16231	PPas	superficial_stratum_of_PPaA	16215
698	16232	EPD	dorsal_entopeduncular_nucleus	16231
699	16233	PSPa	peduncular_subparaventricular_area	16212
700	16234	PSPav	ventricular_zone_of_PSPa	16233
701	16235	PSPam	mantle_zone_of_PSPa	16233
702	16236	PSPap	periventricular_stratum_of_PSPa	16235
703	16237	AHPp	posterior_anterior_hypothalamic_area,_periventricular_part	16236
704	16238	A13	A13_dopaminergic_cell_group	16236
705	16239	PSPai	intermediate_stratum_of_PSPa	16235
706	16240	AHP	posterior_part_of_anterior_hypothalamic_nucleus	16239
707	16241	Stg	stigmoid_nucleus	16240
708	16242	LDPeF	lower_dorsal_perifornical_nucleus	16239
709	16243	LDLH	lower_dorsal_lateral_hypothalamic_area	16239
710	16244	PSPas	superficial_stratum_of_PSPa	16235
711	16245	EPV	ventral_entopeduncular_nucleus	16244
712	16246	DVLH	dorsoventral_lateral_hypothalamic_area	16244
713	16247	PHyB	basal_peduncular_hypothalamus	16211
714	16248	PHyB-D	dorsal_part_of_PHyB	16247
715	16249	PHyB-Dv	ventricular_zone_of_PHyB-D	16248
716	16250	PHyB-Dm	mantle_zone_of_PHyB-D	16248
717	16251	PHyB-Dp	periventricular_stratum_of_PHyB-D	16250
718	16252	PBasp	posterobasal_nucleus,_periventricular_part	16251
719	16253	PHyB-Di	intermediate_stratum_of_PHyB-D	16250
720	16254	PBasi	posterobasal_nucleus,_intermediate_part	16253
721	16255	UBLH	upper_basal_lateral_hypothalamic_area	16253
722	16256	UBPeF	upper_basal_perifornical_nucleus	16253
723	16257	PHyB-Ds	superficial_stratum_of_PHyB-D	16250
724	16258	MCSH	magnocellular_superficial_hypothalamic_nucleus	16257
725	16259	PHyB-I	intermediate_part_of_PHyB	16247
726	16260	PHyB-Iv	ventricular_zone_of_PHyB-I	16259
727	16261	PHyB-Im	mantle_zone_of_PHyB-I	16259
728	16262	PHyB-Ip	periventricular_stratum_of_PHyB-I	16261
729	16263	P-DMHp	periventricular_domain_associated_to_P-DMH	16262
730	16264	PHyB-Ii	intermediate_stratum_of_PHyB-I	16261
731	16265	P-DMH	peduncular_part_of_dorsomedial_hypothalamic_nucleus	16264
732	16266	P-DMHc	core_of_P-DMH	16265
733	16267	P-DMHs	shell_of_P-DMH	16265
734	16268	LBLH	lower_basal_lateral_hypothalamic_area	16264
735	16269	LBPeF	lower_basal_perifornical_nucleus	16264
736	16270	PHyB-Is	superficial_stratum_of_PHyB-I	16261
737	16271	LTu	lateral_tuberal_nucleus	16270
738	16272	STh	subthalamic_nucleus_(migrated)	16270
739	16273	PSTh	parasubthalamic_nucleus_(migrated)	16270
740	16274	PHyB-V	ventral_part_of_PHyB	16247
741	16275	PHyB-Vv	ventricular_zone_of_PHyB-V	16274
742	16276	P-HVO	hypothalamic_ventricular_organ,_peduncular_part	16275
743	16277	PHyB-Vm	mantle_zone_of_PHyB-V	16274
744	16278	PHyB-Vp	periventricular_stratum_of_PHyB-V	16277
745	16279	DTMp	dorsal_tuberomammillary_nucleus,_periventricular_part_(histaminergic)	16278
746	16280	PHyB-Vi	intermediate_stratum_of_PHyB-V	16277
747	16281	DTMi	dorsal_tuberomammillary_nucleus,_intermediate_part_(histaminergic)	16280
748	16282	PHyB-Vs	superficial_stratum_of_PHyB-V	16277
749	16283	PTe	paraterete_nucleus	16282
750	16284	CTM	caudal_tuberomammillary_nucleus_(histaminergic)	16282
751	16285	PHyB-P	perimammillary_part_of_PHyB	16247
752	16286	PHyB-Pv	ventricular_zone_of_PHyB-P	16285
753	16287	PHyB-Pm	mantle_zone_of_PHyB-P	16285
754	16288	PHyB-Pp	periventricular_stratum_of_PHyB-P	16287
755	16289	PPRM	periventricular_periretromammillary_nucleus	16288
756	16290	PHyB-Pi	intermediate_stratum_of_PHyB-P	16287
757	16291	IPRM	intermediate_periretromammillary_nucleus	16290
758	16292	PHyB-Ps	superficial_stratum_of_PHyB-P	16287
759	16293	LPRM	lateral_periretromammillary_nucleus	16292
760	16294	PHyB-M	mammillary_part_of_PHyB	16247
761	16295	RMa	retromammillary_area	16294
762	16296	RMav	ventricular_zone_of_RMa	16295
763	16297	RMam	mantle_zone_of_RMa	16295
764	16298	RMap	periventricular_stratum_of_RMa	16297
765	16299	RMM	retromammillary_area,_medial_part	16298
766	16300	SMT	submammillothalamic_nucleus	16298
767	16301	RMai	intermediate_stratum_of_RMa	16297
768	16302	RML	retromammillary_area,_lateral_part	16301
769	16303	RMas	superficial_stratum_of_RMa	16297
770	16304	SThO	subthalamic_nucleus_(migratory_origin)	16303
771	16305	PSThO	parasubthalamic_nucleus_(migratory_origin)	16303
772	16306	PHyF	floor_of_peduncular_hypothalamus	16211
773	16307	RMaF	retromammillary_floor	16306
774	16308	D	diencephalon	15566
775	16309	p3	prosomere_3	16308
776	16310	PTh	prethalamus	16309
777	16311	p3R	roof_plate_of_p3	16310
778	16312	p3Ch	choroidal_tissue_of_p3	16311
779	20576	p3Chv	ventricular_zone_of_p3Ch	16312
780	20578	p3Chm	mantle_zone_of_p3Ch	16312
781	16313	p3A	alar_plate_of_p3_(alar_prethalamus)	16310
782	16314	p3AD	dorsal_part_of_alar_p3	16313
783	16315	PThE	prethalamic_eminence	16314
784	16316	PThEv	ventricular_zone_of_PThE	16315
785	16317	PThEm	mantle_zone_of_PThE	16315
786	16318	PThEp	periventricular_stratum_of_PThE	16317
787	16319	PThEi	intermediate_stratum_of_PThE	16317
788	16320	SM	nucleus_of_the_stria_medullaris_(prethalamic)	16319
789	16321	PThEs	superficial_stratum_of_PThE	16317
790	16322	p3AL	lateral_part_of_alar_p3	16313
791	16323	RtC	reticular_complex	16322
792	16324	RtCv	ventricular_zone_of_RtC	16323
793	16325	RtCm	mantle_zone_of_RtC	16323
794	16326	RtCp	periventricular_stratum_of_RtC	16325
795	16327	RHy	retrohypothalamic_nucleus	16326
796	16328	RtCi	intermediate_stratum_of_RtC	16325
797	16329	Rt	reticular_nucleus	16328
798	16330	RtCs	superficial_stratum_of_RtC	16325
799	16331	SubG	subgeniculate_nucleus	16330
800	16332	p3APV	posteroventral_part_of_alar_p3	16313
801	20580	p3APVv	ventricular_zone_of_p3APV	16332
802	20582	p3APVm	mantle_zone_of_p3APV	16332
803	16333	p3ZL	prethalamic_(p3)_zona_limitans_domain	16332
804	16334	p3ZLv	ventricular_zone_of_p3ZL	16333
805	16335	p3ZLm	mantle_zone_of_p3ZL	16333
806	16336	p3ZLp	periventricular_stratum_of_p3ZL	16335
807	16337	p3ZLS	shell_of_p3ZL	16336
808	16338	p3ZLi	intermediate_stratum_of_p3ZL	16335
809	16339	IntC	intercalate_nucleus	16338
810	16340	p3ZLs	superficial_stratum_of_p3ZL	16335
811	16341	PreG	pregeniculate_nucleus	16340
812	16342	PP	peripeduncular_nucleus	16340
813	16343	ZIC	zona_incerta_complex	16332
814	16344	ZICv	ventricular_zone_of_ZIC	16343
815	16345	ZICm	mantle_zone_of_ZIC	16343
816	16346	ZICp	periventricular_stratum_of_ZIC	16345
817	16347	ZIM	magnocellular_(periventricular)_zona_incerta	16346
818	16348	ZICi	intermediate_stratum_of_ZIC	16345
819	16349	RZI	rostral_zona_incerta	16348
820	16350	ZICs	superficial_stratum_of_ZIC	16345
821	16352	PThTg	prethalamic_tegmentum	16309
822	16353	p3B	basal_plate_of_p3	16352
823	16354	p3Bv	ventricular_zone_of_p3B	16353
824	16355	p3Bm	mantle_zone_of_p3B	16353
825	16356	p3Bp	periventricular_stratum_of_p3B	16355
826	16357	p3PEW	p3_portion_of_the_pre-Edinger-Westphal_nucleus	16356
827	16358	p3Bi	intermediate_stratum_of_p3B	16355
828	16359	p3ZLC	p3_part_of_the_ZL_core	16358
829	16360	CZI	caudal_zona_incerta	16358
830	16361	p3Tg	tegmental_field_of_p3_(Forel's_field)	16358
831	16362	Gem	gemini_nuclei	16358
832	16363	p3PBP	p3_portion_of_parabrachial_pigmented_nucleus	16358
833	16364	p3Bs	superficial_stratum_of_p3B	16355
834	16351	EPAc	accessory_entopeduncular_nucleus_(post-migratory)	16364
835	16365	p3SNC	p3_portion_of_the_substantia_nigra_pars_compacta	16364
836	16366	p3SNR	p3_portion_of_the_substantia_nigra_pars_reticulata	16364
837	16367	p3PN	p3_portion_of_paranigral_nucleus	16364
838	16368	p3F	floor_plate_of_p3	16352
839	16369	p3Fv	ventricular_zone_of_p3F	16368
840	16370	p3Fm	mantle_zone_of_p3F	16368
841	16371	p3Fp	periventricular_stratum_of_p3F	16370
842	16372	p3Fi	intermediate_stratum_of_p3F	16370
843	16373	p3Fs	superficial_stratum_of_p3F	16370
844	16374	p3VTA	p3_portion_of_the_ventral_tegmental_area	16373
845	16375	p2	prosomere_2	16308
846	16376	Th	thalamus	16375
847	16377	p2R	roof_plate_of_p2_(epithalamic_roofplate)	16376
848	16378	p2Ch	choroidal_tissue_of_p2	16377
849	20584	p2Chv	ventricular_zone_of_p2Ch	16378
850	20586	p2Chm	mantle_zone_of_p2Ch	16378
851	16379	BHbC	bed_of_the_habenular_commissure	16378
852	16380	Pi	pineal_gland_(epiphysis)_and_stalk	16377
853	16381	RHb	retrohabenular_thalamic_area	16377
854	16382	p2A	alar_plate_of_p2_(alar_thalamus)	16376
855	16383	p2AD	dorsal_part_of_alar_p2	16382
856	16384	Hb	habenula_(old_epithalamus)	16383
857	16385	Hbv	ventricular_zone_of_Hb	16384
858	16386	Hbm	mantle_zone_of_Hb	16384
859	16387	Hbp	periventricular_stratum_of_Hb	16386
860	16388	MHb	medial_habenular_nucleus	16387
861	16389	MSHb	medial_subhabenular_nucleus	16387
862	16390	Hbi	intermediate_stratum_of_Hb	16386
863	16391	LHbM	medial_part_of_the_lateral_habenular_nucleus	16390
864	16392	LSHb	lateral_subhabenular_nucleus	16390
865	16393	Hbs	superficial_stratum_of_Hb	16386
866	16394	LHbL	lateral_part_of_the_lateral_habenular_nucleus	16393
867	16395	p2AL	lateral_part_of_alar_p2	16382
868	20588	p2ALv	ventricular_zone_of_p2AL	16395
869	20590	p2ALm	mantle_zone_of_p2AL	16395
870	16396	DTTh	dorsal_tier_of_thalamus	16395
871	16397	DTThv	ventricular_zone_of_DTTh	16396
872	16398	DTThm	mantle_zone_of_DTTh	16396
873	16399	DTThp	periventricular_stratum_of_DTTh	16398
874	16400	PVA	anterior_paraventricular_nucleus_of_thalamus	16399
875	16401	IMD	intermediodorsal_nucleus	16399
876	16402	CM	centromedian_nucleus	16399
877	16403	IAM	interanteromedial_nucleus	16399
878	16404	IAD	interanterodorsal_nucleus	16399
879	16405	Rh	rhomboid_nucleus	16399
880	16406	Re	reuniens_nucleus,_main_part	16399
881	16407	RRe	retroreuniens_nucleus	16399
882	16408	VRe	ventral_reuniens_nucleus	16399
883	16409	DTThi	intermediate_stratum_of_DTTh	16398
884	16410	PT	paratenial_nucleus	16409
885	16411	MD	mediodorsal_nucleus	16409
886	16412	MDM	medial_(magnocellular)_part_of_MD	16411
887	16413	MDL	lateral_(parvicellular)_part_of_MD	16411
888	16414	MDC	central_part_of_MD	16411
889	16415	IL	intralaminar_nuclei	16409
890	16416	PC	paracentral_nucleus	16415
891	16417	OPC	oval_paracentral_nucleus	16415
892	16418	CL	central_lateral_nucleus	16415
893	16419	A	anterior_nuclei	16409
894	16420	AD	anterodorsal_nucleus	16419
895	16421	AV	anteroventral_nucleus	16419
896	16422	AM	anteromedial_nucleus	16419
897	16423	V	ventral_nuclei	16409
898	16424	VM	ventromedial_nucleus	16423
899	16425	VMP	posterior_ventromedial_nucleus	16423
900	16426	SubM	submedius_thalamic_nucleus	16423
901	16427	VA	ventral_anterior_nucleus	16423
902	16428	VL	ventral_lateral_nucleus	16423
903	16429	VPM	ventral_posteromedial_nucleus	16423
904	16430	VPL	ventral_posterolateral_nucleus	16423
905	16431	VPPC	ventral_posterior_parvicellular_nucleus	16423
906	16432	Po	posterior_(ventral)_nucleus	16423
907	16433	DTThs	superficial_stratum_of_DTTh	16398
908	16434	LD	laterodorsal_nucleus	16433
909	16435	LP	lateral_posterior_nucleus	16433
910	16436	DLG	dorsal_lateral_geniculate_nucleus	16433
911	16437	ITTh	intermediate_tier_of_thalamus	16395
912	16438	ITThv	ventricular_zone_of_ITTh	16437
913	16439	ITThm	mantle_zone_of_ITTh	16437
914	16440	ITThp	periventricular_stratum_of_ITTh	16439
915	16441	PVP	posterior_paraventricular_nucleus	16440
916	16442	PF	parafascicular_nucleus	16440
917	16443	ITThi	intermediate_stratum_of_ITTh	16439
918	16444	Lth	lithoid_nucleus	16443
919	16445	Sc	scaphoid_nucleus	16443
920	16446	Eth	ethmoid_nucleus	16443
921	16447	SEth	subethmoid_nucleus	16443
922	16448	VLi	ventral_linear_nucleus	16443
923	16449	PoT	posterior_triangular_nucleus	16443
924	16450	ITThs	superficial_stratum_of_ITTh	16439
925	16451	IPo	intermedioposterior_nucleus	16450
926	16452	SG	suprageniculate_nucleus	16450
927	16453	VTTh	ventral_tier_of_thalamus	16395
928	16454	VTThv	ventricular_zone_of_VTTh	16453
929	16455	VTThm	mantle_zone_of_VTTh	16453
930	16456	VTThp	periventricular_stratum_of_VTTh	16455
931	16457	SPFMC	magnocellular_(medial)_subparafascicular_nucleus	16456
932	16458	VTThi	intermediate_stratum_of_VTTh	16455
933	16459	SPFPC	parvicellular_(lateral)_subparafascicular_nucleus	16458
934	16460	PIL	posterior_intralaminar_nucleus	16458
935	16461	VTThs	superficial_stratum_of_VTTh	16455
936	16462	MG	medial_geniculate_nucleus	16461
937	16463	MGV	ventral_subnucleus_of_MG	16462
938	16464	MGD	dorsal_subnucleus_of_MG	16462
939	16465	MGM	medial_subnucleus_of_MG	16462
940	16466	p2AAV	anteroventral_part_of_alar_thalamus	16382
941	20592	p2AAVv	ventricular_zone_of_p2AAV	16466
942	20594	p2AAVm	mantle_zone_of_p2AAV	16466
943	16467	p2ZL	thalamic_(p2)_zona_limitans_domain	16466
944	16468	p2ZLv	ventricular_zone_of_p2ZL	16467
945	16469	p2ZLm	mantle_zone_of_p2ZL	16467
946	16470	p2ZLp	periventricular_stratum_of_p2ZL	16469
947	16471	p2ZLS	shell_of_p2ZL	16470
948	16472	p2ZLi	intermediate_stratum_of_p2ZL	16469
949	16473	IZL	interstitial_nucleus_of_the_zona_limitans	16472
950	16474	p2ZLs	superficial_stratum_of_p2ZL	16469
951	16475	IGL	intergeniculate_leaflet	16474
952	16476	p2Lim	liminal_part_of_alar_p2	16466
953	16477	p2Limv	ventricular_zone_of_p2Lim	16476
954	16478	p2Limm	mantle_zone_of_p2Lim	16476
955	16479	p2Limp	periventricular_stratum_of_p2Lim	16478
956	16480	Lim	liminal_nucleus	16479
957	16481	p2Limi	intermediate_stratum_of_p2Lim	16478
958	16482	p2LimRt	reticular_formation_of_p2Lim	16481
959	16483	p2Lims	superficial_stratum_of_p2Lim	16478
960	16484	p2PP	p2_portion_of_the_peripeduncular_nucleus	16483
961	16485	EpP	epipeduncular_nucleus	16483
962	16486	ThTg	thalamic_tegmentum	16375
963	16487	p2B	basal_plate_of_p2	16486
964	16488	p2Bv	ventricular_zone_of_p2B	16487
965	16489	p2Bm	mantle_zone_of_p2B	16487
966	16490	p2Bp	periventricular_stratum_of_p2B	16489
967	16491	p2PEW	p2_portion_of_the_pre-Edinger-Westphal_nucleus	16490
968	16492	p2Bi	intermediate_stratum_of_p2B	16489
969	16493	p2ZLC	p2_part_of_the_zona_limitans_core_population	16492
970	16494	RI	rostral_interstitial_nucleus	16492
971	16495	PR	prerubral_area	16492
972	16496	p2PBP	p2_portion_of_the_parabrachial_pigmented_nucleus	16492
973	16497	p2Bs	superficial_stratum_of_p2B	16489
974	16498	p2MT	p2_portion_of_the_medial_terminal_nucleus_of_the_accessory_optic_tract	16497
975	16499	p2SNC	p2_portion_of_the_substantia_nigra_pars_compacta	16497
976	16500	p2SNR	p2_portion_of_the_substantia_nigra_pars_reticulata	16497
977	16501	p2PN	p2_portion_of_paranigral_nucleus	16497
978	16502	p2F	floor_plate_of_p2	16486
979	16503	p2Fv	ventricular_zone_of_p2F	16502
980	16504	p2Fm	mantle_zone_of_p2F	16502
981	16505	p2Fp	periventricular_stratum_of_p2F	16504
982	16506	p2Fi	intermediate_stratum_of_p2F	16504
983	16507	p2Fs	superficial_stratum_of_p2F	16504
984	16508	p2VTA	p2_portion_of_the_ventral_tegmental_area	16507
985	16509	p1	prosomere_1	16308
986	16510	Pt	pretectum	16509
987	16511	p1R	roof_plate_of_p1	16510
988	16512	PCom	bed_area_of_the_posterior_commissure	16511
989	16513	PComv	ventricular_zone_of_PCom	16512
990	16514	SCO	subcommissural_organ	16513
